GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),SOC(RAW)(%),*?Engine Oil Pressure(psi),*?Engine Oil Temp(°F),*?Engine Torque(Nm),*?Fuel Level(%),*?Oil Life(%),*HPCM1 19 42(V),*HPCM1 19 A1(V),*HPCM1 1C 2F(V),*HPCM1 1C 30(V),*HPCM1 1C 36(V),*HPCM1 1C 37(V),*HPCM1 24 11(V),*HPCM1 24 14(V),*HPCM1 24 16(V),*HPCM1 24 17(V),*HPCM1 24 29(V),*HPCM1 24 2B(V),*HPCM1 24 2C(V),*HPCM1 24 34(V),*HPCM1 24 87(V),*HPCM1 28 78(V),*HPCM1 28 81(V),*HPCM1 28 82(V),*HPCM1 28 83(V),*HPCM1 28 84(V),*HPCM1 28 85(V),*HPCM1 28 86(V),*HPCM1 28 AF(V),*HPCM1 28 B0(V),*HPCM1 28 BC(V),*HPCM1 28 BD(V),*HPCM1 28 BE(V),*HPCM1 28 E8(V),*HPCM1 40 D0(V),*HPCM2 13 AF(V),*HPCM2 40 E7(V),*HPCM2 41 B2(V),*HPCM2 41 B4(V),*HPCM2 41 B6(V),*HPCM2 41 B7(V),*HPCM2 43 2B(V),*HPCM2 43 2D(V),*HPCM2 43 2E(V),*HPCM2 43 56(V),*HPCM2 43 58(V),*HPCM2 43 5A(V),*HPCM2 43 5D(V),*HPCM2 43 6B(V),*HPCM2 43 6C(V),*HPCM2 43 6D(V),*HPCM2 43 6E(V),*HPCM2 43 6F(V),*HPCM2 43 73(V),*HPCM2 43 74(V),*HPCM2 43 7D(V),*HPCM2 43 7E(V),*HPCM2 43 7F(V),*HPCM2 43 B0(V),*HPCM2 43 BB(V),*HPCM2 82 B2(V),*HPCM2 82 B5(V),*HPCM2 82 B7(V),*HPCM2 83 34(V),*HPCM2 83 5A(V),*HPCM2 83 5C(V),*HPCM2 90 5C(V),*HPCM2 HV Battery Temp (V),*HPCM2 Obboard Charger Voltage(V),*HPCM2 OnBoard Charger Current Amps(A),*HPCM2 Outside Temp Filtered 1F(V),*HPCM2 Outside Temp Raw(V),*HPCM2 Power Eletronics Cooling Temp(°F),*master Commanded Throttle Pos(%),*master Control Module Voltage mode22(V),*master Distance Travel since code cleared(miles),*master Distance Travel with MIL On(miles),*master ECM 11 31  B1(B1),*master ECM 15 64  B1(B1),*master ECM 15 70  B1(B1),*master ECM 15 71  B1(B1),*master ECM 15 72  B1(B1),*master ECM 15 73  B1(B1),*master ECM 1A 2D  B1(V),*master ECM 20 3F  B1(B1),*master ECM 20 7E  B1(B1),*master ECM 28 10  B1(B1),*master ECM Amb Temp(°F),*master Engine Coolant Temp(°F),*master Engine RPM(rpm),*master Engine Torque(Nm),*master Engine Torque m1(Nm),*master Engine Torque m1%(%),*master Hybrid Pack Remaining (SOC)(%),*master Intake Air Temp IAT(°F),*master Intake Manifold Press(psi),*master Spark Advance(Deg),*master Speed(km/hr),*SOC(RAW)(%),*SOC(USABLE)(%),*Tran TCM  19 40(°F),*Tran TCM  19 41 1byte(V),*Tran TCM  19 9E 1byte(V),*Tran TCM  19 D4 1byte(V),*Tran TCM  1A 18 1byte(V),*Tran TCM  1A 1F 1byte(V),*Tran TCM  28 51 1byte(V),*Tran TCM  28 52 1byte(V),*Tran TCM  28 53 1byte(V),*Tran TCM  28 54 1byte(V)
Sat Jan 05 15:17:31 MST 2013,05-Jan-2013 15:15:10.194,-104.86746216,39.07588987,0.0,3.6055512,2087.60009765625,213.3,0,2.26097775,9.34355831,-0.00105864,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,44,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:17:55 MST 2013,05-Jan-2013 15:15:33.918,-104.86746212,39.07588996,0.0,3.6055512,2087.60009765625,213.3,0,2.26097775,9.30269718,-0.00510657,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,44,33.79999924,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:18:18 MST 2013,05-Jan-2013 15:15:57.443,-104.86746202,39.07589012,0.0,3.6055512,2087.60009765625,213.3,0,2.26097775,9.38441944,0.00299025,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,44,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:18:42 MST 2013,05-Jan-2013 15:16:20.722,-104.86746183,39.07589033,0.0,5.0,2087.60009765625,213.3,0,2.22011662,9.34355831,-0.0020299,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,44,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:19:05 MST 2013,05-Jan-2013 15:16:43.622,-104.8674617,39.07589054,0.0,5.0,2087.699951171875,213.3,-0.04086104,2.22011662,9.34355831,-0.00202101,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,44,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:19:28 MST 2013,05-Jan-2013 15:17:06.685,-104.86746167,39.07589066,0.0,5.656854,2087.699951171875,213.3,0,2.26097775,9.30269718,-0.00510657,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,44,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:19:51 MST 2013,05-Jan-2013 15:17:30.080,-104.86746164,39.07589071,0.0,5.0,2087.699951171875,213.3,-0.04086104,2.26097775,9.42528057,0.0070489,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,44,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:20:14 MST 2013,05-Jan-2013 15:17:53.044,-104.86746154,39.07589077,0.0,7.2111025,2087.699951171875,213.3,0,2.26097775,9.38441944,0.00299025,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,44,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:20:37 MST 2013,05-Jan-2013 15:18:16.375,-104.86746147,39.07589082,0.0,5.656854,2087.699951171875,213.3,-0.04086104,2.22011662,9.38441944,0.0020318,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,44,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:21:01 MST 2013,05-Jan-2013 15:18:39.904,-104.86746145,39.07589081,0.0,5.656854,2087.699951171875,213.3,0,2.30183887,9.4661417,0.0120669,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,44,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:21:23 MST 2013,05-Jan-2013 15:19:02.387,-104.86746139,39.07589081,0.0,5.656854,2087.699951171875,213.3,0,2.30183887,9.38441944,0.0039742,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:21:47 MST 2013,05-Jan-2013 15:19:25.534,-104.86746128,39.07589086,0.0,7.2111025,2087.699951171875,213.3,-0.04086104,2.22011662,9.42528057,0.00608563,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:22:09 MST 2013,05-Jan-2013 15:19:48.356,-104.86746126,39.07589085,0.0,6.708204,2087.699951171875,213.3,-0.04086104,2.22011662,9.38441944,0.0020318,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:22:32 MST 2013,05-Jan-2013 15:20:11.174,-104.86746129,39.07589076,0.0,7.2111025,2087.699951171875,213.3,0.04086104,2.17925572,9.34355831,-0.00297552,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:22:55 MST 2013,05-Jan-2013 15:20:34.363,-104.86746126,39.07589076,0.0,6.708204,2087.699951171875,213.3,0,2.30183887,9.34355831,-0.00007063,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:23:18 MST 2013,05-Jan-2013 15:20:57.232,-104.86746129,39.07589077,0.0,6.708204,2087.699951171875,213.3,0,2.26097775,9.38441944,0.00299025,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:23:41 MST 2013,05-Jan-2013 15:21:20.266,-104.86746125,39.07589082,0.0,6.708204,2087.699951171875,213.3,-0.04086104,2.22011662,9.38441944,0.0020318,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:24:04 MST 2013,05-Jan-2013 15:21:43.273,-104.86746116,39.07589089,0.0,6.708204,2087.699951171875,213.3,0,2.26097775,9.38441944,0.00299025,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:24:28 MST 2013,05-Jan-2013 15:22:06.729,-104.86746108,39.07589096,0.0,6.708204,2087.699951171875,213.3,0,2.30183887,9.42528057,0.00802004,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:24:51 MST 2013,05-Jan-2013 15:22:29.724,-104.86746097,39.07589108,0.0,5.0,2087.800048828125,213.3,0,2.22011662,9.34355831,-0.0020299,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:25:14 MST 2013,05-Jan-2013 15:22:52.681,-104.86746093,39.07589111,0.0,7.2111025,2087.800048828125,213.3,-0.04086104,2.26097775,9.38441944,0.00299907,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:25:36 MST 2013,05-Jan-2013 15:23:15.193,-104.86746088,39.07589119,0.0,7.2111025,2087.800048828125,213.3,-0.04086104,2.30183887,9.4661417,0.0120756,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:25:59 MST 2013,05-Jan-2013 15:23:38.158,-104.8674607,39.07589134,0.0,8.485281,2087.800048828125,213.3,0,2.17925572,9.42528057,0.00513017,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:26:22 MST 2013,05-Jan-2013 15:24:01.110,-104.8674606,39.07589144,0.0,7.2111025,2087.800048828125,213.3,-0.04086104,2.22011662,9.4661417,0.01014036,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:26:45 MST 2013,05-Jan-2013 15:24:23.942,-104.86746055,39.07589145,0.0,7.2111025,2087.800048828125,213.3,-0.08172209,2.26097775,9.42528057,0.00707525,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:27:08 MST 2013,05-Jan-2013 15:24:46.580,-104.86746049,39.07589142,0.0,7.2111025,2087.800048828125,213.3,-0.08172209,2.22011662,9.34355831,-0.00199443,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:27:31 MST 2013,05-Jan-2013 15:25:09.862,-104.86746043,39.0758914,0.0,6.708204,2087.800048828125,213.3,-0.04086104,2.26097775,9.4661417,0.0110997,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:27:55 MST 2013,05-Jan-2013 15:25:33.345,-104.86746038,39.07589133,0.0,6.708204,2087.800048828125,213.3,0,2.26097775,9.38441944,0.00299025,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:28:18 MST 2013,05-Jan-2013 15:25:56.435,-104.86746023,39.07589121,0.0,6.708204,2087.800048828125,213.3,0,2.22011662,9.42528057,0.00607681,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:28:41 MST 2013,05-Jan-2013 15:26:19.937,-104.86746007,39.07589118,0.0,5.0,2087.800048828125,213.3,-0.04086104,2.22011662,9.4661417,0.01014036,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:29:05 MST 2013,05-Jan-2013 15:26:43.543,-104.86745988,39.0758911,0.0,5.0,2087.800048828125,213.3,-0.08172209,2.22011662,9.4661417,0.01016659,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:29:28 MST 2013,05-Jan-2013 15:27:06.794,-104.86745976,39.07589106,0.0,3.6055512,2087.800048828125,213.3,-0.04086104,2.26097775,9.42528057,0.0070489,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:29:51 MST 2013,05-Jan-2013 15:27:29.845,-104.86745972,39.07589103,0.0,2.828427,2087.800048828125,213.3,-0.04086104,2.22011662,9.42528057,0.00608563,-,0,42.79999924,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,4088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,239025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,-40,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
